শনিবার (২৭ আগস্ট) রাতে পটুয়াখালী সদর থানার ভারপ্রাপ্ত কর্মকর্তা (ওসি) মো. মনিরুজ্জামান এ তথ্য নিশ্চিত করেছেন।		
বলেন,	VF	B-OTH
সংঘর্ষের	NNC	B-OTH
খবর	NNC	B-OTH
পেয়ে	VNF	B-OTH
ঘটনাস্থলে	NNC	B-OTH
গিয়ে	VNF	B-OTH
পরিস্থিতি	NNC	B-OTH
নিয়ন্ত্রণে	NNC	B-OTH
আনা	NNC	B-OTH
হয়।	VF	B-OTH
		
সিংহ (জুলাই ২৩- আগস্ট ২২) : কোনো অনুসন্ধানী কাজে আজ মন বসতে পারে।		
সিংহ	NNP	B-LOC
(জুলাই	PUNCT	B-OTH
২৩-	QF	B-D&T
আগস্ট	NNP	B-D&T
২২)	QF	B-D&T
:	PUNCT	B-OTH
কোনো	DET	B-OTH
অনুসন্ধানী	ADJ	B-OTH
কাজে	NNC	B-OTH
আজ	NNC	B-D&T
মন	NNC	B-OTH
বসতে	VNF	B-OTH
পারে।	VF	B-OTH
		
৮ জনের জবানবন্দি: ২১ আগস্ট গ্রেনেড হামলা মামলায় আট জন আদালতে স্বীকারোক্তিমূলক জবানবন্দি দিয়েছেন।		
৮	QF	B-NUM
জনের	NNC	B-OTH
জবানবন্দি:	NNC	B-OTH
২১	QF	B-D&T
আগস্ট	NNP	I-D&T
গ্রেনেড	NNC	B-OTH
হামলা	NNC	B-OTH
মামলায়	NNC	B-OTH
আট	QF	B-NUM
জন	NNC	B-OTH
আদালতে	NNC	B-ORG
স্বীকারোক্তিমূলক	ADJ	B-OTH
জবানবন্দি	NNC	B-OTH
দিয়েছেন।	VF	B-OTH
		
জানা যায়, ইমরুল আহসান পেশায় একজন কৃষিবিদ।		
জানা	NNC	B-OTH
যায়,	VF	B-OTH
ইমরুল	NNP	B-PER
আহসান	NNP	I-PER
পেশায়	NNC	B-OTH
একজন	NNC	B-OTH
কৃষিবিদ।	NNC	B-PER
		
ছোট পর্দার এই সময়ের অভিনেত্রী মুক্তা হাসান।		
ছোট	ADJ	B-OTH
পর্দার	NNC	B-OTH
এই	DET	B-OTH
সময়ের	NNC	B-OTH
অভিনেত্রী	NNC	B-PER
মুক্তা	NNP	B-PER
হাসান।	NNP	I-PER
		
রাতভর উদ্ধার অভিযান চালানোর পর স্থানীয় সময় বৃহস্পতিবার ভোর তিনটার দিকে পরিস্থিতি নিয়ন্ত্রণে আসে।		
রাতভর	ADJ	B-OTH
উদ্ধার	NNC	B-OTH
অভিযান	NNC	B-OTH
চালানোর	NNC	B-OTH
পর	PP	B-OTH
স্থানীয়	ADJ	B-OTH
সময়	NNC	B-OTH
বৃহস্পতিবার	NNP	B-D&T
ভোর	NNC	I-D&T
তিনটার	QF	I-D&T
দিকে	PP	B-OTH
পরিস্থিতি	NNC	B-OTH
নিয়ন্ত্রণে	NNC	B-OTH
আসে।	VF	B-OTH
		
ড. কাজী মোহাম্মদ আবদুল হামিদ-কে		
ড.	NNP	B-PER
কাজী	NNP	I-PER
মোহাম্মদ	NNP	I-PER
আবদুল	NNP	I-PER
হামিদ-কে	NNP	I-PER
		
সিংহ রাশির জাতকরা শনির গোচরের দরুন অত্যন্ত লাভবান হবেন।		
সিংহ	NNP	B-OTH
রাশির	NNC	B-OTH
জাতকরা	NNC	B-PER
শনির	NNP	B-OTH
গোচরের	NNC	B-OTH
দরুন	PP	B-OTH
অত্যন্ত	ADJ	B-OTH
লাভবান	ADJ	B-OTH
হবেন।	VF	B-OTH
		
সংবাদ সম্মেলনে বলা হয়, স্বপনের গ্রামের বাড়ি জামালপুরে।		
সংবাদ	NNC	B-EVENT
সম্মেলনে	NNC	I-EVENT
বলা	NNC	B-OTH
হয়,	VF	B-OTH
স্বপনের	NNP	B-PER
গ্রামের	NNC	B-OTH
বাড়ি	NNC	B-OTH
জামালপুরে।	NNP	B-GPE
		
একটি অস্থায়ী ও সাময়িক হিসাব।		
একটি	QF	B-NUM
অস্থায়ী	ADJ	B-OTH
ও	CONJ	B-OTH
সাময়িক	ADJ	B-OTH
হিসাব।	NNC	B-OTH
		
পর্যবেক্ষকরা মনে করেন, সরকারকে প্রতিটি পণ্যের ব্যাপারে একই রকম কঠোরনীতি ও মনোভাব গ্রহণ করতে হবে।		
পর্যবেক্ষকরা	NNC	B-PER
মনে	NNC	B-OTH
করেন,	VF	B-OTH
সরকারকে	NNC	B-ORG
প্রতিটি	DET	B-OTH
পণ্যের	NNC	B-OTH
ব্যাপারে	NNC	B-OTH
একই	ADJ	B-OTH
রকম	NNC	B-OTH
কঠোরনীতি	NNC	B-OTH
ও	CONJ	B-OTH
মনোভাব	NNC	B-OTH
গ্রহণ	NNC	B-OTH
করতে	VNF	B-OTH
হবে।	VF	B-OTH
		
মে মাসের তুলনায় জুন মাসে সার্বিক মূল্যস্ফীতি কমেছে ০.১৭ শতাংশ।		
মে	NNP	B-D&T
মাসের	NNC	I-D&T
তুলনায়	NNC	B-OTH
জুন	NNP	B-D&T
মাসে	NNC	B-OTH
সার্বিক	ADJ	B-OTH
মূল্যস্ফীতি	NNC	B-OTH
কমেছে	VF	B-OTH
০.১৭	QF	B-NUM
শতাংশ।	NNC	B-UNIT
		
ফুডপ্যান্ডা এশিয়া প্যাসিফিকের অন্যতম শীর্ষস্থানীয় ডেলিভারি প্ল্যাটফর্ম।		
ফুডপ্যান্ডা	NNP	B-ORG
এশিয়া	NNP	B-LOC
প্যাসিফিকের	NNP	I-LOC
অন্যতম	ADJ	B-OTH
শীর্ষস্থানীয়	ADJ	B-OTH
ডেলিভারি	NNC	B-OTH
প্ল্যাটফর্ম।	NNC	B-OTH
		
কেউ যখন গল্প ভালোবাসে অন্যরা তখন কবিতা ভালোবাসে।		
কেউ	PRO	B-OTH
যখন	ADV	B-OTH
গল্প	NNC	B-OTH
ভালোবাসে	VF	B-OTH
অন্যরা	PRO	B-OTH
তখন	ADV	B-OTH
কবিতা	NNC	B-OTH
ভালোবাসে।	VF	B-OTH
		
তিনি বলেন এটা শ্রমিক না হয়ে অন্য কেউ হলে ভিন্ন কিছু হতো।		
তিনি	PRO	B-OTH
বলেন	VF	B-OTH
এটা	PRO	B-OTH
শ্রমিক	NNC	B-PER
না	ADV	B-OTH
হয়ে	VNF	B-OTH
অন্য	ADJ	B-OTH
কেউ	PRO	B-OTH
হলে	VNF	B-OTH
ভিন্ন	ADJ	B-OTH
কিছু	PRO	B-OTH
হতো।	VF	B-OTH
		
৫৬.২৪% (শহরে ৭০.৪২% এবং গ্রামে ৫৫.২১%) পরিবার স্বাস্থ্যকর এবং ২৮.৯৭% পরিবার অস্বাস্থ্যকর ল্যাট্রিন ব্যবহার করে।		
৫৬.২৪%	QF	B-NUM
(শহরে	PUNCT	B-OTH
৭০.৪২%	QF	B-NUM
এবং	CONJ	B-OTH
গ্রামে	NNC	B-OTH
৫৫.২১%)	QF	B-NUM
পরিবার	NNC	B-OTH
স্বাস্থ্যকর	ADJ	B-OTH
এবং	CONJ	B-OTH
২৮.৯৭%	QF	B-NUM
পরিবার	NNC	B-OTH
অস্বাস্থ্যকর	ADJ	B-OTH
ল্যাট্রিন	NNC	B-OTH
ব্যবহার	NNC	B-OTH
করে।	VF	B-OTH
		
মনের অজান্তে ভুল করে গালি খাই সর্বক্ষণ।		
মনের	NNC	B-OTH
অজান্তে	NNC	B-OTH
ভুল	NNC	B-OTH
করে	VNF	B-OTH
গালি	NNC	B-OTH
খাই	VF	B-OTH
সর্বক্ষণ।	ADV	B-OTH
		
বহুদিন রণবীর এবং দীপিকাকে একত্রে দেখা যায়নি।		
বহুদিন	NNC	B-OTH
রণবীর	NNP	B-PER
এবং	CONJ	B-OTH
দীপিকাকে	NNP	B-PER
একত্রে	ADV	B-OTH
দেখা	NNC	B-OTH
যায়নি।	VF	B-OTH
		
আগের দুই দিনের চেয়ে গতকাল যেন আরো বেশি মানুষের আগ্রহ ছিল ওষুধমেলা ঘিরে।		
আগের	ADJ	B-OTH
দুই	QF	B-NUM
দিনের	NNC	B-UNIT
চেয়ে	PP	B-OTH
গতকাল	NNC	B-D&T
যেন	ADV	B-OTH
আরো	ADJ	B-OTH
বেশি	ADJ	B-OTH
মানুষের	NNC	B-PER
আগ্রহ	NNC	B-OTH
ছিল	VF	B-OTH
ওষুধমেলা	NNC	B-EVENT
ঘিরে।	PP	B-OTH
		
আবহমানকাল থেকেই নদী বাংলাদেশের অপরিহার্য অনুষঙ্গ।		
আবহমানকাল	NNC	B-OTH
থেকেই	PP	B-OTH
নদী	NNC	B-OTH
বাংলাদেশের	NNP	B-GPE
অপরিহার্য	ADJ	B-OTH
অনুষঙ্গ।	NNC	B-OTH
		
পাওয়ার ডেলিভারির সাথে থান্ডারবোল্ট ৪.০ বন্দর		
পাওয়ার	NNC	B-OTH
ডেলিভারির	NNC	B-OTH
সাথে	PP	B-OTH
থান্ডারবোল্ট	NNC	B-OTH
৪.০	QF	B-NUM
বন্দর	PUNCT	B-OTH
		
এ৩৮০ এর ওপরতলা বিমানের মূল কাঠামোর সম্পূর্ণ দৈর্ঘ্য বরাবর বিস্তৃত যা প্রস্থেও একটি বড় বিমানের সমান।		
এ৩৮০	NNP	B-MISC
এর	PART	B-OTH
ওপরতলা	NNC	B-OTH
বিমানের	NNC	B-OTH
মূল	ADJ	B-OTH
কাঠামোর	NNC	B-OTH
সম্পূর্ণ	ADJ	B-OTH
দৈর্ঘ্য	NNC	B-OTH
বরাবর	PP	B-OTH
বিস্তৃত	ADJ	B-OTH
যা	PRO	B-OTH
প্রস্থেও	NNC	B-OTH
একটি	QF	B-NUM
বড়	ADJ	B-OTH
বিমানের	NNC	B-OTH
সমান।	NNC	B-OTH
		
এছাড়া চাকরিজীবনের শুরুতে চট্টগ্রামে জীবনের বেশ কিছু সময় কাটিয়েছেন মো		
এছাড়া	ADV	B-OTH
চাকরিজীবনের	NNC	B-OTH
শুরুতে	NNC	B-OTH
চট্টগ্রামে	NNP	B-GPE
জীবনের	NNC	B-OTH
বেশ	ADJ	B-OTH
কিছু	ADJ	B-OTH
সময়	NNC	B-OTH
কাটিয়েছেন	VF	B-OTH
মো	NNP	B-PER
		
বিমান উড়ছিল প্রায় ৩৭ হাজার ফুট ওপর দিয়ে।		
বিমান	NNC	B-OTH
উড়ছিল	VF	B-OTH
প্রায়	ADJ	B-OTH
৩৭	QF	B-NUM
হাজার	QF	I-NUM
ফুট	NNC	B-UNIT
ওপর	NNC	B-OTH
দিয়ে।	PP	B-OTH
		
উপাচার্য বলেন, বিশ্ববিদ্যালয়ে একটি অনাকাঙ্ক্ষিত ঘটনা ঘটেছে।		
উপাচার্য	NNC	B-PER
বলেন,	VF	B-OTH
বিশ্ববিদ্যালয়ে	NNC	B-ORG
একটি	QF	B-NUM
অনাকাঙ্ক্ষিত	ADJ	B-OTH
ঘটনা	NNC	B-OTH
ঘটেছে।	VF	B-OTH
		
এ বছর ইংরেজি নববর্ষ শুরু হচ্ছে আজ মঙ্গলবার।		
এ	DET	B-OTH
বছর	NNC	B-OTH
ইংরেজি	NNP	B-EVENT
নববর্ষ	NNC	I-EVENT
শুরু	NNC	B-OTH
হচ্ছে	VF	B-OTH
আজ	NNC	B-D&T
মঙ্গলবার।	NNP	I-D&T
		
বিশ্লেষকদের মতে, এর কারণ যতটা না আন্তর্জাতিক, তার চেয়ে অনেক বেশি বাংলাদেশের জনমত এবং আভ্যন্তরীণ রাজনীতি।		
বিশ্লেষকদের	NNC	B-PER
মতে,	NNC	B-OTH
এর	PRO	B-OTH
কারণ	NNC	B-OTH
যতটা	ADJ	B-OTH
না	ADV	B-OTH
আন্তর্জাতিক,	ADJ	B-OTH
তার	PRO	B-OTH
চেয়ে	PP	B-OTH
অনেক	ADJ	B-OTH
বেশি	ADJ	B-OTH
বাংলাদেশের	NNP	B-GPE
জনমত	NNC	B-OTH
এবং	CONJ	B-OTH
আভ্যন্তরীণ	ADJ	B-OTH
রাজনীতি।	NNC	B-OTH
		
চট্টগ্রাম থেকে শুরু হওয়া ব্যান্ডদল ‘ফিলিংস’-এর মাধ্যমে তিনি প্রথমে খ্যাতি অর্জন করেন।		
চট্টগ্রাম	NNP	B-GPE
থেকে	PP	B-OTH
শুরু	NNC	B-OTH
হওয়া	NNC	B-OTH
ব্যান্ডদল	NNC	B-ORG
‘ফিলিংস’-এর	PUNCT	B-OTH
মাধ্যমে	PP	B-OTH
তিনি	PRO	B-OTH
প্রথমে	ADV	B-OTH
খ্যাতি	NNC	B-OTH
অর্জন	NNC	B-OTH
করেন।	VF	B-OTH
		
হারেছ একদিন আয়েশা (রাঃ)-এর মেহমান হন।		
হারেছ	NNP	B-PER
একদিন	NNC	B-OTH
আয়েশা	NNP	B-PER
(রাঃ)-এর	PUNCT	I-PER
মেহমান	NNC	B-OTH
হন।	VF	B-OTH
		
১৮ বছর বয়স থেকে প্রকাশিত হতে থাকে তার কবিতা।		
১৮	QF	B-NUM
বছর	NNC	B-UNIT
বয়স	NNC	B-OTH
থেকে	PP	B-OTH
প্রকাশিত	ADJ	B-OTH
হতে	VNF	B-OTH
থাকে	VF	B-OTH
তার	PRO	B-OTH
কবিতা।	NNC	B-OTH
		
চাকরি জাতীয়করণসহ ১৯ দফা দাবিতে আগামী ৫ অক্টোবর জাতীয় প্রেস ক্লাবের সামনে মহাঅবস্থান ও ধর্মঘট করবে শিক্ষক-কর্মচারী ঐক্যজোট।		
চাকরি	NNC	B-OTH
জাতীয়করণসহ	NNC	B-OTH
১৯	QF	B-NUM
দফা	NNC	B-OTH
দাবিতে	NNC	B-OTH
আগামী	ADJ	B-D&T
৫	QF	I-D&T
অক্টোবর	NNP	I-D&T
জাতীয়	NNP	B-LOC
প্রেস	NNP	I-LOC
ক্লাবের	NNP	I-LOC
সামনে	PP	B-OTH
মহাঅবস্থান	NNC	B-EVENT
ও	CONJ	B-OTH
ধর্মঘট	NNC	B-EVENT
করবে	VF	B-OTH
শিক্ষক-কর্মচারী	NNC	B-ORG
ঐক্যজোট।	NNP	I-ORG
		
একটি সক্রিয় ডিরেক্টরি ব্যবহারকারীকে অ্যাক্সেস দেওয়ার সময় নিম্নলিখিতগুলি বিবেচনা করুন:		
একটি	QF	B-NUM
সক্রিয়	ADJ	B-OTH
ডিরেক্টরি	NNC	B-OTH
ব্যবহারকারীকে	NNC	B-PER
অ্যাক্সেস	NNC	B-OTH
দেওয়ার	NNC	B-OTH
সময়	NNC	B-OTH
নিম্নলিখিতগুলি	NNC	B-OTH
বিবেচনা	NNC	B-OTH
করুন:	VF	B-OTH
		
রাজনীতিবিদ শুধু নন; একজন সফল ব্যবসায়ী ও শিল্পোদ্যোক্তাও ছিলেন তিনি।		
রাজনীতিবিদ	NNC	B-PER
শুধু	ADV	B-OTH
নন;	VF	B-OTH
একজন	QF	B-OTH
সফল	ADJ	B-OTH
ব্যবসায়ী	NNC	B-PER
ও	CONJ	B-OTH
শিল্পোদ্যোক্তাও	NNC	B-PER
ছিলেন	VF	B-OTH
তিনি।	PRO	B-OTH
		
শান্ত ভাই এর দেখাদেখি অন্যান্য সবাই এগিয়ে এসে সাত্তারকে বাহবা দিতে লাগল।		
শান্ত	NNP	B-PER
ভাই	NNC	B-PER
এর	PART	B-OTH
দেখাদেখি	NNC	B-OTH
অন্যান্য	ADJ	B-OTH
সবাই	PRO	B-OTH
এগিয়ে	VNF	B-OTH
এসে	VNF	B-OTH
সাত্তারকে	NNP	B-PER
বাহবা	NNC	B-OTH
দিতে	VNF	B-OTH
লাগল।	VF	B-OTH
		
ইরেজার ঘষে ঘষে জঙ্গল ফিকে করে-		
ইরেজার	NNC	B-OTH
ঘষে	ADV	B-OTH
ঘষে	ADV	B-OTH
জঙ্গল	NNC	B-OTH
ফিকে	ADJ	B-OTH
করে-	VF	B-OTH
		
উনিশ শতকের চল্লিশের দশক থেকে কালাজ্বর বাংলাদেশের একটি আঞ্চলিক রোগ হিসেবে		
উনিশ	QF	B-D&T
শতকের	NNC	I-D&T
চল্লিশের	QF	B-NUM
দশক	NNC	I-NUM
থেকে	PP	B-OTH
কালাজ্বর	NNP	B-MISC
বাংলাদেশের	NNP	B-GPE
একটি	QF	B-NUM
আঞ্চলিক	ADJ	B-OTH
রোগ	NNC	B-OTH
হিসেবে	PP	B-OTH
		
শনিবার মন্ত্রিপরিষদ বিভাগ থেকে এ বিষয়ে প্রজ্ঞাপন জারি করা হয়েছে।		
শনিবার	NNP	B-D&T
মন্ত্রিপরিষদ	NNC	B-ORG
বিভাগ	NNC	I-ORG
থেকে	PP	B-OTH
এ	DET	B-OTH
বিষয়ে	NNC	B-OTH
প্রজ্ঞাপন	NNC	B-OTH
জারি	NNC	B-OTH
করা	NNC	B-OTH
হয়েছে।	VF	B-OTH
		
স্মরণসভায় বক্তারা বলেন, বীর মুক্তিযোদ্ধা, যমুনা গ্রুপের প্রতিষ্ঠাতা চেয়ারম্যান ছিলেন একজন দেশপ্রেমিক মানুষ।		
স্মরণসভায়	NNC	B-EVENT
বক্তারা	NNC	B-PER
বলেন,	VF	B-OTH
বীর	ADJ	B-OTH
মুক্তিযোদ্ধা,	NNC	B-PER
যমুনা	NNP	B-ORG
গ্রুপের	NNP	I-ORG
প্রতিষ্ঠাতা	NNC	B-PER
চেয়ারম্যান	NNC	B-PER
ছিলেন	VF	B-OTH
একজন	QF	B-OTH
দেশপ্রেমিক	ADJ	B-OTH
মানুষ।	NNC	B-PER
		
ব্র্যাক ইউনিভার্সিটি ভাষাগত বৈচিত্র্য ও সাংস্কৃতিক ঐতিহ্যকে এগিয়ে নিতে প্রতিশ্রুতিবদ্ধ।		
ব্র্যাক	NNP	B-ORG
ইউনিভার্সিটি	NNP	I-ORG
ভাষাগত	ADJ	B-OTH
বৈচিত্র্য	NNC	B-OTH
ও	CONJ	B-OTH
সাংস্কৃতিক	ADJ	B-OTH
ঐতিহ্যকে	NNC	B-OTH
এগিয়ে	VNF	B-OTH
নিতে	VNF	B-OTH
প্রতিশ্রুতিবদ্ধ।	ADJ	B-OTH
		
এ পরিস্থিতিতে ভীষণ ঘাবড়ে গিয়েছিলেন তিলোত্তমা।		
এ	DET	B-OTH
পরিস্থিতিতে	NNC	B-OTH
ভীষণ	ADJ	B-OTH
ঘাবড়ে	VNF	B-OTH
গিয়েছিলেন	VF	B-OTH
তিলোত্তমা।	NNP	B-PER
		
তীব্র শীতের কারণে ফরিদপুর জেলায় দুই দিন স্কুলের পাঠদান কার্যক্রম বন্ধ রাখার সিদ্ধান্ত নিয়েছে জেলা শিক্ষা অফিস।		
তীব্র	ADJ	B-OTH
শীতের	NNC	B-OTH
কারণে	PP	B-OTH
ফরিদপুর	NNP	B-GPE
জেলায়	NNC	B-OTH
দুই	QF	B-NUM
দিন	NNC	B-UNIT
স্কুলের	NNC	B-ORG
পাঠদান	NNC	B-OTH
কার্যক্রম	NNC	B-OTH
বন্ধ	NNC	B-OTH
রাখার	NNC	B-OTH
সিদ্ধান্ত	NNC	B-OTH
নিয়েছে	VF	B-OTH
জেলা	NNC	B-ORG
শিক্ষা	NNC	I-ORG
অফিস।	NNC	I-ORG
		
প্রসঙ্গত উল্লেখ্য যে, সিসিবি বর্তমান ক্যাডেটদের সদস্যপদ প্রদান করলেও তাদের লেখালেখি প্রকাশ করে না।		
প্রসঙ্গত	ADV	B-OTH
উল্লেখ্য	ADJ	B-OTH
যে,	CONJ	B-OTH
সিসিবি	NNP	B-ORG
বর্তমান	ADJ	B-OTH
ক্যাডেটদের	NNC	B-PER
সদস্যপদ	NNC	B-OTH
প্রদান	NNC	B-OTH
করলেও	VNF	B-OTH
তাদের	PRO	B-OTH
লেখালেখি	NNC	B-OTH
প্রকাশ	NNC	B-OTH
করে	VF	B-OTH
না।	ADV	B-OTH
		
– যশোর খুলনা বাদ দাও তো।		
–	PUNCT	B-OTH
যশোর	NNP	B-GPE
খুলনা	NNP	B-GPE
বাদ	NNC	B-OTH
দাও	VF	B-OTH
তো।	ADV	B-OTH
		
নেত্রকোণার দূর্গাপুরে বালুবাহী ট্রাকের ধাক্কায় আশরাফুল মিয়া (২৪) নামে এক মোটরসাইকেল চালক নিহত হয়েছে।		
নেত্রকোণার	NNP	B-GPE
দূর্গাপুরে	NNP	B-LOC
বালুবাহী	ADJ	B-OTH
ট্রাকের	NNC	B-OTH
ধাক্কায়	NNC	B-OTH
আশরাফুল	NNP	B-PER
মিয়া	NNP	I-PER
(২৪)	PUNCT	B-OTH
নামে	NNC	B-OTH
এক	QF	B-NUM
মোটরসাইকেল	NNC	B-OTH
চালক	NNC	B-PER
নিহত	ADJ	B-OTH
হয়েছে।	VF	B-OTH
		
চলচ্চিত্রপ্রেমি মানুষগুলো সারাবছর অপেক্ষায় থাকেন অস্কার আয়োজনের জন্য।		
চলচ্চিত্রপ্রেমি	ADJ	B-OTH
মানুষগুলো	NNC	B-PER
সারাবছর	NNC	B-OTH
অপেক্ষায়	NNC	B-OTH
থাকেন	VF	B-OTH
অস্কার	NNP	B-EVENT
আয়োজনের	NNC	B-OTH
জন্য।	PP	B-OTH
		
ইথিলিন অক্সাইড ছত্রাক থেকে পণ্য রক্ষা করতে চাষে ব্যবহার করা হয়।		
ইথিলিন	NNP	B-OTH
অক্সাইড	NNP	B-OTH
ছত্রাক	NNC	B-OTH
থেকে	PP	B-OTH
পণ্য	NNC	B-OTH
রক্ষা	NNC	B-OTH
করতে	VNF	B-OTH
চাষে	NNC	B-OTH
ব্যবহার	NNC	B-OTH
করা	NNC	B-OTH
হয়।	VF	B-OTH
		
আজ (শনিবার) রাজধানীর বিভিন্ন বাজারে প্রতি কেজি পেঁয়াজ ১৩০ টাকায় বিক্রি হতে দেখা গেছে।		
আজ	NNC	B-D&T
(শনিবার)	PUNCT	B-OTH
রাজধানীর	NNC	B-OTH
বিভিন্ন	ADJ	B-OTH
বাজারে	NNC	B-OTH
প্রতি	DET	B-OTH
কেজি	NNC	B-OTH
পেঁয়াজ	NNC	B-OTH
১৩০	QF	B-NUM
টাকায়	NNC	B-UNIT
বিক্রি	NNC	B-OTH
হতে	VNF	B-OTH
দেখা	NNC	B-OTH
গেছে।	VF	B-OTH
		
তিনি আরও বলেছেন, জনগণ ভীত না।		
তিনি	PRO	B-OTH
আরও	ADV	B-OTH
বলেছেন,	VF	B-OTH
জনগণ	NNC	B-PER
ভীত	ADJ	B-OTH
না।	ADV	B-OTH
		
(৭) মা ও শিশু, বান্দরবানের সুংসাং পাড়া থেকে তোলা ছবি।		
(৭)	PUNCT	B-OTH
মা	NNC	B-PER
ও	CONJ	B-OTH
শিশু,	NNC	B-PER
বান্দরবানের	NNP	B-GPE
সুংসাং	NNP	B-LOC
পাড়া	NNC	I-LOC
থেকে	PP	B-OTH
তোলা	NNC	B-OTH
ছবি।	NNC	B-OTH
		
তুলা রাশির দাম্পত্যসুখের ক্ষেত্রে মাসের প্রথম অর্ধে শুভফল প্রাপ্ত না হলেও দ্বিতীয় অর্ধ তুলনামূলক শুভ।		
তুলা	NNP	B-OTH
রাশির	NNC	B-OTH
দাম্পত্যসুখের	NNC	B-OTH
ক্ষেত্রে	PP	B-OTH
মাসের	NNC	B-OTH
প্রথম	ADJ	B-NUM
অর্ধে	NNC	B-OTH
শুভফল	NNC	B-OTH
প্রাপ্ত	NNC	B-OTH
না	ADV	B-OTH
হলেও	VNF	B-OTH
দ্বিতীয়	ADJ	B-NUM
অর্ধ	NNC	B-OTH
তুলনামূলক	ADJ	B-OTH
শুভ।	ADJ	B-OTH
		
আজ মঙ্গলবার বিচারপতি জাফর আহমেদ ও বিচারপতি মো. আক্তারুজ্জামানের বেঞ্চ এই রুল দেন।		
আজ	NNC	B-D&T
মঙ্গলবার	NNP	I-D&T
বিচারপতি	NNC	B-PER
জাফর	NNP	B-PER
আহমেদ	NNP	I-PER
ও	CONJ	B-OTH
বিচারপতি	NNC	B-PER
মো.	NNP	B-PER
আক্তারুজ্জামানের	NNP	I-PER
বেঞ্চ	NNC	B-OTH
এই	DET	B-OTH
রুল	NNC	B-OTH
দেন।	VF	B-OTH
		
ববিতার বর্তমান অবস্থার কথা জানিয়ে চম্পা বলেন, আপা আপাতত সুস্থ আছেন।		
ববিতার	NNP	B-PER
বর্তমান	ADJ	B-OTH
অবস্থার	NNC	B-OTH
কথা	NNC	B-OTH
জানিয়ে	VNF	B-OTH
চম্পা	NNP	B-PER
বলেন,	VF	B-OTH
আপা	NNC	B-PER
আপাতত	ADV	B-OTH
সুস্থ	ADJ	B-OTH
আছেন।	VF	B-OTH
		
সমৃদ্ধির বাংলাদেশ গঠনে অগ্রযাত্রার অংশ হিসেবে, হত দরিদ্রদের মাঝে গবাদী পশু ও ভ্যান বিতরণ করেছে বাংলাদেশ ফাইন্যান্স।		
সমৃদ্ধির	ADJ	B-OTH
বাংলাদেশ	NNP	B-GPE
গঠনে	NNC	B-OTH
অগ্রযাত্রার	NNC	B-OTH
অংশ	NNC	B-OTH
হিসেবে,	PP	B-OTH
হত	ADJ	B-OTH
দরিদ্রদের	NNC	B-PER
মাঝে	PP	B-OTH
গবাদী	ADJ	B-OTH
পশু	NNC	B-OTH
ও	CONJ	B-OTH
ভ্যান	NNC	B-OTH
বিতরণ	NNC	B-OTH
করেছে	VF	B-OTH
বাংলাদেশ	NNP	B-ORG
ফাইন্যান্স।	NNP	I-ORG
		
এই চ্যালেঞ্জটি পূরণ করার জন্য ১০ সেকেন্ড সময় দেওয়া হয়েছে।		
এই	DET	B-OTH
চ্যালেঞ্জটি	NNC	B-OTH
পূরণ	NNC	B-OTH
করার	NNC	B-OTH
জন্য	PP	B-OTH
১০	QF	B-NUM
সেকেন্ড	NNC	B-UNIT
সময়	NNC	B-OTH
দেওয়া	NNC	B-OTH
হয়েছে।	VF	B-OTH
		
আগামী ফেব্রুয়ারিতে বড় পরিসরে বিবাহোত্তর অনুষ্ঠানের আয়োজন করার পরিকল্পনা আছে তাদের।		
আগামী	ADJ	B-D&T
ফেব্রুয়ারিতে	NNP	I-D&T
বড়	ADJ	B-OTH
পরিসরে	NNC	B-OTH
বিবাহোত্তর	ADJ	B-EVENT
অনুষ্ঠানের	NNC	I-EVENT
আয়োজন	NNC	B-OTH
করার	NNC	B-OTH
পরিকল্পনা	NNC	B-OTH
আছে	VF	B-OTH
তাদের।	PRO	B-OTH
		
২০২০-২০২১ শিক্ষাবর্ষে দেশের সব কৃষি বিশ্ববিদ্যালয়ের দ্বিতীয়বারের মত গুচ্ছ পদ্ধতিতে স্নাতক প্রথমবর্ষের ভর্তি পরীক্ষা আগামীকাল অনুষ্ঠিত হতে যাচ্ছে।		
২০২০-২০২১	QF	B-D&T
শিক্ষাবর্ষে	NNC	B-OTH
দেশের	NNC	B-OTH
সব	DET	B-OTH
কৃষি	NNC	B-OTH
বিশ্ববিদ্যালয়ের	NNC	B-ORG
দ্বিতীয়বারের	ADV	B-OTH
মত	ADV	B-OTH
গুচ্ছ	ADJ	B-OTH
পদ্ধতিতে	NNC	B-OTH
স্নাতক	NNC	B-MISC
প্রথমবর্ষের	NNC	B-OTH
ভর্তি	NNC	B-EVENT
পরীক্ষা	NNC	I-EVENT
আগামীকাল	NNC	B-D&T
অনুষ্ঠিত	ADJ	B-OTH
হতে	VNF	B-OTH
যাচ্ছে।	VF	B-OTH
		
মৌলভীবাজার জেলায় সাম্প্রতিক সংঘর্ষের ঘটনায় পৃথক থানায় ৬টি মামলা দায়ের করা হয়েছে।		
মৌলভীবাজার	NNP	B-GPE
জেলায়	NNC	B-OTH
সাম্প্রতিক	ADJ	B-OTH
সংঘর্ষের	NNC	B-OTH
ঘটনায়	NNC	B-OTH
পৃথক	ADJ	B-OTH
থানায়	NNC	B-OTH
৬টি	QF	B-NUM
মামলা	NNC	B-OTH
